id,uniprot,gene
tr|C5WT45|C5WT45_SORBI,C5WT45,SORBI_01g014730
tr|C5X763|C5X763_SORBI,C5X763,SORBI_02g000670
tr|C5X5M9|C5X5M9_SORBI,C5X5M9,SORBI_02g043090
tr|C5Z0B3|C5Z0B3_SORBI,C5Z0B3,SORBI_09g024330
tr|C5XU49|C5XU49_SORBI,C5XU49,SORBI_04g022250
tr|C5Z593|C5Z593_SORBI,C5Z593,SORBI_10g023110
tr|C5X3B8|C5X3B8_SORBI,C5X3B8,SORBI_02g040640
tr|C5XHV8|C5XHV8_SORBI,C5XHV8,SORBI_03g045840
tr|C5YZA1|C5YZA1_SORBI,C5YZA1,SORBI_09g022580
tr|C5XTE0|C5XTE0_SORBI,C5XTE0,SORBI_04g021590
tr|C5XHK3|C5XHK3_SORBI,C5XHK3,SORBI_03g032210
tr|C5XYA6|C5XYA6_SORBI,C5XYA6,SORBI_04g027290
tr|C5XX36|C5XX36_SORBI,C5XX36,SORBI_04g024940
tr|C5Y3M3|C5Y3M3_SORBI,C5Y3M3,SORBI_05g001600
tr|C5YW22|C5YW22_SORBI,C5YW22,SORBI_09g029250
tr|C5Z8S4|C5Z8S4_SORBI,C5Z8S4,SORBI_10g028480
tr|C5YCE6|C5YCE6_SORBI,C5YCE6,SORBI_06g022840
tr|C5Z0E3|C5Z0E3_SORBI,C5Z0E3,SORBI_09g024580
tr|C5XWW4|C5XWW4_SORBI,C5XWW4,SORBI_04g005570
tr|C5X6C9|C5X6C9_SORBI,C5X6C9,SORBI_02g043680
tr|C5X3E4|C5X3E4_SORBI,C5X3E4,SORBI_02g040900
tr|C5YYZ6|C5YYZ6_SORBI,C5YYZ6,SORBI_09g001880
tr|C5WSZ6|C5WSZ6_SORBI,C5WSZ6,SORBI_01g001550
tr|C5XCJ0|C5XCJ0_SORBI,C5XCJ0,SORBI_02g005710
tr|C5XSJ5|C5XSJ5_SORBI,C5XSJ5,SORBI_04g020460
tr|C5XLZ5|C5XLZ5_SORBI,C5XLZ5,SORBI_03g003190
tr|C5XF96|C5XF96_SORBI,C5XF96,SORBI_03g029820
tr|C5Z242|C5Z242_SORBI,C5Z242,SORBI_10g000490
tr|C5XIY1|C5XIY1_SORBI,C5XIY1,SORBI_03g013210
tr|C5YFW7|C5YFW7_SORBI,C5YFW7,SORBI_06g015880
tr|C5Z7E8|C5Z7E8_SORBI,C5Z7E8,SORBI_10g008280
tr|C5WPI2|C5WPI2_SORBI,C5WPI2,SORBI_01g011540
tr|C5Y021|C5Y021_SORBI,C5Y021,SORBI_04g010680
tr|C5YVI9|C5YVI9_SORBI,C5YVI9,SORBI_09g028410
tr|C5XLR6|C5XLR6_SORBI,C5XLR6,SORBI_03g036580
tr|C5XTW1|C5XTW1_SORBI,C5XTW1,SORBI_04g002725
tr|C5YGG5|C5YGG5_SORBI,C5YGG5,SORBI_06g016660
tr|C5X3X5|C5X3X5_SORBI,C5X3X5,SORBI_02g028400
tr|C5Y4R7|C5Y4R7_SORBI,C5Y4R7,SORBI_05g021870
tr|C5XI24|C5XI24_SORBI,C5XI24,SORBI_03g011990
tr|C5X681|C5X681_SORBI,C5X681,SORBI_02g030910
tr|C5YHR6|C5YHR6_SORBI,C5YHR6,SORBI_07g026110
tr|C5X5E1|C5X5E1_SORBI,C5X5E1,SORBI_02g029820
tr|C5X3H7|C5X3H7_SORBI,C5X3H7,SORBI_02g008810
tr|C5XX43|C5XX43_SORBI,C5XX43,SORBI_04g025020
tr|C5XGH2|C5XGH2_SORBI,C5XGH2,SORBI_03g010240
tr|C5XDP9|C5XDP9_SORBI,C5XDP9,SORBI_02g025790
tr|C5X4C7|C5X4C7_SORBI,C5X4C7,SORBI_02g009800
tr|C5XTX7|C5XTX7_SORBI,C5XTX7,SORBI_04g002870
tr|C5YSK4|C5YSK4_SORBI,C5YSK4,SORBI_08g022420
tr|C5YPC1|C5YPC1_SORBI,C5YPC1,SORBI_08g017020
tr|C5XQ09|C5XQ09_SORBI,C5XQ09,SORBI_03g006150
tr|C5WNI3|C5WNI3_SORBI,C5WNI3,SORBI_01g038390
tr|C5YZ83|C5YZ83_SORBI,C5YZ83,SORBI_09g022420
tr|C5YBX1|C5YBX1_SORBI,C5YBX1,SORBI_06g022060
tr|C5XIF3|C5XIF3_SORBI,C5XIF3,SORBI_03g033330
tr|C5WPH2|C5WPH2_SORBI,C5WPH2,SORBI_01g011440
tr|C5XAD4|C5XAD4_SORBI,C5XAD4,SORBI_02g004010
tr|C5XHH9|C5XHH9_SORBI,C5XHH9,SORBI_03g031990
tr|C5WN11|C5WN11_SORBI,C5WN11,SORBI_01g010130
tr|C5XGH3|C5XGH3_SORBI,C5XGH3,SORBI_03g010250
tr|C5WN15|C5WN15_SORBI,C5WN15,SORBI_01g010150
tr|C5YRG5|C5YRG5_SORBI,C5YRG5,SORBI_08g020760
tr|C5XXW4|C5XXW4_SORBI,C5XXW4,SORBI_04g007000
tr|C5YD08|C5YD08_SORBI,C5YD08,SORBI_06g023950
tr|C5XKR7|C5XKR7_SORBI,C5XKR7,SORBI_03g035020
tr|C5X5C5|C5X5C5_SORBI,C5X5C5,SORBI_02g029680
tr|C5WXJ3|C5WXJ3_SORBI,C5WXJ3,SORBI_01g033080
tr|C5XJ81|C5XJ81_SORBI,C5XJ81,SORBI_03g034150
tr|C5YD28|C5YD28_SORBI,C5YD28,SORBI_06g024150
tr|C5XIU9|C5XIU9_SORBI,C5XIU9,SORBI_03g012910
tr|C5Z2K6|C5Z2K6_SORBI,C5Z2K6,SORBI_10g030970
tr|C5YYN2|C5YYN2_SORBI,C5YYN2,SORBI_09g021410
tr|C5YIP0|C5YIP0_SORBI,C5YIP0,SORBI_07g027440
tr|C5Z0G0|C5Z0G0_SORBI,C5Z0G0,SORBI_09g024745
tr|C5XWN7|C5XWN7_SORBI,C5XWN7,SORBI_04g038110
tr|C5YH56|C5YH56_SORBI,C5YH56,SORBI_07g025080
tr|C5YSH7|C5YSH7_SORBI,C5YSH7,SORBI_08g022260
tr|C5YXZ2|C5YXZ2_SORBI,C5YXZ2,SORBI_09g000430
tr|C5X893|C5X893_SORBI,C5X893,SORBI_02g019450
tr|C5WUN5|C5WUN5_SORBI,C5WUN5,SORBI_01g043970
tr|C5XJK0|C5XJK0_SORBI,C5XJK0,SORBI_03g000560
tr|C5XH91|C5XH91_SORBI,C5XH91,SORBI_03g011110
tr|C5X3S1|C5X3S1_SORBI,C5X3S1,SORBI_02g027870
tr|C5X303|C5X303_SORBI,C5X303,SORBI_02g027080
tr|C5Z2M7|C5Z2M7_SORBI,C5Z2M7,SORBI_10g031190
tr|C5YYT5|C5YYT5_SORBI,C5YYT5,SORBI_09g021900
tr|C5YJA2|C5YJA2_SORBI,C5YJA2,SORBI_07g028530
tr|C5XZC2|C5XZC2_SORBI,C5XZC2,SORBI_04g028900
tr|C5WPI0|C5WPI0_SORBI,C5WPI0,SORBI_01g011520
tr|C5XC45|C5XC45_SORBI,C5XC45,SORBI_02g024140
tr|C5Z943|C5Z943_SORBI,C5Z943,SORBI_10g011050
tr|C5XSM1|C5XSM1_SORBI,C5XSM1,SORBI_04g020680
tr|C5YGK2|C5YGK2_SORBI,C5YGK2,SORBI_06g029430
tr|C5XJ13|C5XJ13_SORBI,C5XJ13,SORBI_03g033590
tr|C6JRP4|C6JRP4_SORBI,C6JRP4,SORBI_0011s011830
tr|C5Y0C0|C5Y0C0_SORBI,C5Y0C0,SORBI_04g030600
tr|C5Z5Z3|C5Z5Z3_SORBI,C5Z5Z3,SORBI_10g006370
tr|C5X574|C5X574_SORBI,C5X574,SORBI_02g010990
tr|C5YJQ0|C5YJQ0_SORBI,C5YJQ0,SORBI_07g029030
tr|C5YD97|C5YD97_SORBI,C5YD97,SORBI_06g003300
tr|C5Z228|C5Z228_SORBI,C5Z228,SORBI_10g000360
tr|C5WMV8|C5WMV8_SORBI,C5WMV8,SORBI_01g050480
tr|C5WM76|C5WM76_SORBI,C5WM76,SORBI_01g022340
tr|C5WT83|C5WT83_SORBI,C5WT83,SORBI_01g015027
tr|C5WT49|C5WT49_SORBI,C5WT49,SORBI_01g014770
tr|C5XKI4|C5XKI4_SORBI,C5XKI4,SORBI_03g014460
tr|C5YFR3|C5YFR3_SORBI,C5YFR3,SORBI_06g015240
tr|C5WQA5|C5WQA5_SORBI,C5WQA5,SORBI_01g012380
tr|C5X4M8|C5X4M8_SORBI,C5X4M8,SORBI_02g029060
tr|C5WRD5|C5WRD5_SORBI,C5WRD5,SORBI_01g028480
tr|C5WQ28|C5WQ28_SORBI,C5WQ28,SORBI_01g039880
tr|C5X863|C5X863_SORBI,C5X863,SORBI_02g018670
tr|C5XDY4|C5XDY4_SORBI,C5XDY4,SORBI_02g038950
tr|C5X247|C5X247_SORBI,C5X247,SORBI_02g007710
tr|C5WVV6|C5WVV6_SORBI,C5WVV6,SORBI_01g045480
tr|C5WSN7|C5WSN7_SORBI,C5WSN7,SORBI_01g042490
tr|C5YCZ1|C5YCZ1_SORBI,C5YCZ1,SORBI_06g023830
tr|C5YH68|C5YH68_SORBI,C5YH68,SORBI_07g025220
tr|C5XLZ8|C5XLZ8_SORBI,C5XLZ8,SORBI_03g003210
tr|C5Z5D4|C5Z5D4_SORBI,C5Z5D4,SORBI_10g005180
tr|C5XHF7|C5XHF7_SORBI,C5XHF7,SORBI_03g031800
tr|C5WRD0|C5WRD0_SORBI,C5WRD0,SORBI_01g028430
tr|C5WUM9|C5WUM9_SORBI,C5WUM9,SORBI_01g031300
tr|C5YWY3|C5YWY3_SORBI,C5YWY3,SORBI_09g030400
tr|C5Y9X5|C5Y9X5_SORBI,C5Y9X5,SORBI_06g019210
tr|C5WX77|C5WX77_SORBI,C5WX77,SORBI_01g005240
tr|C5Z7L1|C5Z7L1_SORBI,C5Z7L1,SORBI_10g008850
tr|C5XWD5|C5XWD5_SORBI,C5XWD5,SORBI_04g024360
tr|C5WUX2|C5WUX2_SORBI,C5WUX2,SORBI_01g044890
tr|C5XFU9|C5XFU9_SORBI,C5XFU9,SORBI_03g009830
tr|C5WMW8|C5WMW8_SORBI,C5WMW8,SORBI_01g009770
tr|C5XG02|C5XG02_SORBI,C5XG02,SORBI_03g030620
tr|C5XC68|C5XC68_SORBI,C5XC68,SORBI_02g024380
tr|C5X8E3|C5X8E3_SORBI,C5X8E3,SORBI_02g032800
tr|C5YPE0|C5YPE0_SORBI,C5YPE0,SORBI_08g017190
tr|C5X897|C5X897_SORBI,C5X897,SORBI_02g019480
tr|C5XG73|C5XG73_SORBI,C5XG73,SORBI_03g043710
tr|C5X515|C5X515_SORBI,C5X515,SORBI_02g010510
tr|C5X6V7|C5X6V7_SORBI,C5X6V7,SORBI_02g031240
tr|C5WY84|C5WY84_SORBI,C5WY84,SORBI_01g006100
tr|C5X1M7|C5X1M7_SORBI,C5X1M7,SORBI_01g036340
tr|C5XB39|C5XB39_SORBI,C5XB39,SORBI_02g004660
tr|C5WSV6|C5WSV6_SORBI,C5WSV6,SORBI_01g001100
sp|C5WZH0|ITPA_SORBI,C5WZH0,SORBI_01g020160
tr|C5XN55|C5XN55_SORBI,C5XN55,SORBI_03g037740
tr|C5YHU9|C5YHU9_SORBI,C5YHU9,SORBI_07g004710
tr|C5YIJ9|C5YIJ9_SORBI,C5YIJ9,SORBI_07g006040
tr|C5YUU6|C5YUU6_SORBI,C5YUU6,SORBI_09g026970
tr|C5WSH1|C5WSH1_SORBI,C5WSH1,SORBI_01g029420
tr|C5YB25|C5YB25_SORBI,C5YB25,SORBI_06g033850
tr|C5XWV1|C5XWV1_SORBI,C5XWV1,SORBI_04g005450
tr|C5XL26|C5XL26_SORBI,C5XL26,SORBI_03g001950
tr|C5Z7U1|C5Z7U1_SORBI,C5Z7U1,SORBI_10g027180
tr|C5XGU1|C5XGU1_SORBI,C5XGU1,SORBI_03g031520
tr|C5Y8E8|C5Y8E8_SORBI,C5Y8E8,SORBI_05g027180
tr|C5Z5Y6|C5Z5Y6_SORBI,C5Z5Y6,SORBI_10g006290
tr|C5YPE5|C5YPE5_SORBI,C5YPE5,SORBI_08g017220
tr|C5WSQ2|C5WSQ2_SORBI,C5WSQ2,SORBI_01g042640
tr|C5XEE0|C5XEE0_SORBI,C5XEE0,SORBI_03g028590
tr|C5WY66|C5WY66_SORBI,C5WY66,SORBI_01g005920
tr|C5YU11|C5YU11_SORBI,C5YU11,SORBI_08g008400
tr|C5WQX7|C5WQX7_SORBI,C5WQX7,SORBI_01g041060
tr|C5WUK8|C5WUK8_SORBI,C5WUK8,SORBI_01g031100
tr|C5YYY8|C5YYY8_SORBI,C5YYY8,SORBI_09g001810
tr|C5X5A5|C5X5A5_SORBI,C5X5A5,SORBI_02g029500
tr|C5WTP4|C5WTP4_SORBI,C5WTP4,SORBI_01g043300
tr|C5XLK4|C5XLK4_SORBI,C5XLK4,SORBI_03g036020
tr|C5YZF8|C5YZF8_SORBI,C5YZF8,SORBI_09g002480
tr|C5XRY8|C5XRY8_SORBI,C5XRY8,SORBI_04g032980
tr|C5XC47|C5XC47_SORBI,C5XC47,SORBI_02g024170
tr|C5Y8K9|C5Y8K9_SORBI,C5Y8K9,SORBI_05g027700
tr|C5YAP2|C5YAP2_SORBI,C5YAP2,SORBI_06g033460
tr|C5WW90|C5WW90_SORBI,C5WW90,SORBI_01g017340
tr|C5Y6F3|C5Y6F3_SORBI,C5Y6F3,SORBI_05g024560
tr|C5WQU1|C5WQU1_SORBI,C5WQU1,SORBI_01g040670
tr|C5WX30|C5WX30_SORBI,C5WX30,SORBI_01g004860
tr|C5XFC4|C5XFC4_SORBI,C5XFC4,SORBI_03g030110
tr|C5YUX0|C5YUX0_SORBI,C5YUX0,SORBI_09g027190
tr|C5YGR1|C5YGR1_SORBI,C5YGR1,SORBI_06g029950
tr|C5X178|C5X178_SORBI,C5X178,SORBI_01g008390
tr|C5XR12|C5XR12_SORBI,C5XR12,SORBI_03g027860
tr|C5XWX9|C5XWX9_SORBI,C5XWX9,SORBI_04g005720
tr|C5WQ78|C5WQ78_SORBI,C5WQ78,SORBI_01g040400
tr|C5X5B4|C5X5B4_SORBI,C5X5B4,SORBI_02g029560
tr|C5Z483|C5Z483_SORBI,C5Z483,SORBI_10g021690
tr|C5WWP3|C5WWP3_SORBI,C5WWP3,SORBI_01g032840
tr|C5Z519|C5Z519_SORBI,C5Z519,SORBI_10g022490
tr|C5WSF5|C5WSF5_SORBI,C5WSF5,SORBI_01g029300
tr|C5WX24|C5WX24_SORBI,C5WX24,SORBI_01g004810
tr|C5WZ18|C5WZ18_SORBI,C5WZ18,SORBI_01g048070
tr|C5WMF3|C5WMF3_SORBI,C5WMF3,SORBI_01g037310
tr|C5WVG3|C5WVG3_SORBI,C5WVG3,SORBI_01g031410
tr|C5Y2G5|C5Y2G5_SORBI,C5Y2G5,SORBI_05g016850
tr|Q1KSA7|Q1KSA7_SORBI,Q1KSA7,SORBI_01g047880
tr|C5YU74|C5YU74_SORBI,C5YU74,SORBI_09g005620
tr|C5WTR4|C5WTR4_SORBI,C5WTR4,SORBI_01g043500
tr|C5WYP6|C5WYP6_SORBI,C5WYP6,SORBI_01g034340
tr|C5Z3T0|C5Z3T0_SORBI,C5Z3T0,SORBI_10g002780
tr|C5XWW6|C5XWW6_SORBI,C5XWW6,SORBI_04g005590
tr|C5X8X6|C5X8X6_SORBI,C5X8X6,SORBI_02g020400
tr|C5X138|C5X138_SORBI,C5X138,SORBI_01g049780
tr|C5XIN5|C5XIN5_SORBI,C5XIN5,SORBI_03g046720
tr|C5XSS1|C5XSS1_SORBI,C5XSS1,SORBI_04g033900
tr|C5Z3D1|C5Z3D1_SORBI,C5Z3D1,SORBI_10g002230
tr|C5WW19|C5WW19_SORBI,C5WW19,SORBI_01g004000
tr|C5Z7S0|C5Z7S0_SORBI,C5Z7S0,SORBI_10g027010
tr|C5YDX1|C5YDX1_SORBI,C5YDX1,SORBI_06g025140
tr|C5WV90|C5WV90_SORBI,C5WV90,SORBI_01g016650
tr|C5X5G2|C5X5G2_SORBI,C5X5G2,SORBI_02g030010
tr|C5YN02|C5YN02_SORBI,C5YN02,SORBI_07g002810
tr|C5X125|C5X125_SORBI,C5X125,SORBI_01g049670
tr|C5XFX2|C5XFX2_SORBI,C5XFX2,SORBI_03g030300
tr|C5WRG2|C5WRG2_SORBI,C5WRG2,SORBI_01g028690
tr|C5YKG8|C5YKG8_SORBI,C5YKG8,SORBI_07g018230
tr|C5YMI8|C5YMI8_SORBI,C5YMI8,SORBI_07g002150
tr|C5Z1R8|C5Z1R8_SORBI,C5Z1R8,SORBI_10g012760
tr|C5XHF6|C5XHF6_SORBI,C5XHF6,SORBI_03g031790
tr|C5XFD2|C5XFD2_SORBI,C5XFD2,SORBI_03g042690
tr|C5WP84|C5WP84_SORBI,C5WP84,SORBI_01g038880
tr|C5Z7M3|C5Z7M3_SORBI,C5Z7M3,SORBI_10g026570
tr|C5WMY6|C5WMY6_SORBI,C5WMY6,SORBI_01g009930
tr|C5YU07|C5YU07_SORBI,C5YU07,SORBI_08g008360
tr|C5YYV9|C5YYV9_SORBI,C5YYV9,SORBI_09g022110
tr|C5YAH3|C5YAH3_SORBI,C5YAH3,SORBI_06g032800
tr|C5XUE1|C5XUE1_SORBI,C5XUE1,SORBI_04g035710
tr|C5YNT3|C5YNT3_SORBI,C5YNT3,SORBI_08g015250
tr|C5WZ48|C5WZ48_SORBI,C5WZ48,SORBI_01g006520
tr|C5XXP5|C5XXP5_SORBI,C5XXP5,SORBI_04g026110
tr|C5XVI5|C5XVI5_SORBI,C5XVI5,SORBI_04g004490
tr|C5Z5W6|C5Z5W6_SORBI,C5Z5W6,SORBI_10g006080
tr|C5Z1E9|C5Z1E9_SORBI,C5Z1E9,SORBI_09g026210
tr|C5Y8N7|C5Y8N7_SORBI,C5Y8N7,SORBI_06g016950
tr|C5WUM7|C5WUM7_SORBI,C5WUM7,SORBI_01g031280
tr|C5XWZ8|C5XWZ8_SORBI,C5XWZ8,SORBI_04g005880
tr|C5YSD9|C5YSD9_SORBI,C5YSD9,SORBI_08g021890
tr|C5XH23|C5XH23_SORBI,C5XH23,SORBI_03g044860
tr|C5WNU5|C5WNU5_SORBI,C5WNU5,SORBI_01g011010
tr|C5WT36|C5WT36_SORBI,C5WT36,SORBI_01g001905
tr|C5WZ61|C5WZ61_SORBI,C5WZ61,SORBI_01g006630
tr|C5Y267|C5Y267_SORBI,C5Y267,SORBI_05g012453
tr|C5YFX5|C5YFX5_SORBI,C5YFX5,SORBI_06g015940
tr|C5YEG1|C5YEG1_SORBI,C5YEG1,SORBI_06g026130
tr|C5X682|C5X682_SORBI,C5X682,SORBI_02g030920
tr|C5Y1R0|C5Y1R0_SORBI,C5Y1R0,SORBI_05g008670
tr|C5XYS7|C5XYS7_SORBI,C5XYS7,SORBI_04g027970
tr|C5WS88|C5WS88_SORBI,C5WS88,SORBI_01g014390
tr|C5XL53|C5XL53_SORBI,C5XL53,SORBI_03g002240
tr|C5YAH9|C5YAH9_SORBI,C5YAH9,SORBI_06g032850
tr|C5XWB9|C5XWB9_SORBI,C5XWB9,SORBI_04g024210
tr|C5YB46|C5YB46_SORBI,C5YB46,SORBI_06g034050
tr|C5YJA6|C5YJA6_SORBI,C5YJA6,SORBI_07g028570
tr|C5X4K5|C5X4K5_SORBI,C5X4K5,SORBI_02g028900
tr|C5XI23|C5XI23_SORBI,C5XI23,SORBI_03g011980
tr|C5YCV5|C5YCV5_SORBI,C5YCV5,SORBI_06g002920
tr|C5WMP9|C5WMP9_SORBI,C5WMP9,SORBI_01g050020
tr|C5XR09|C5XR09_SORBI,C5XR09,SORBI_03g027830
tr|C5Y9X4|C5Y9X4_SORBI,C5Y9X4,SORBI_06g019200
tr|C5WQT8|C5WQT8_SORBI,C5WQT8,SORBI_01g040640
tr|C5YNK1|C5YNK1_SORBI,C5YNK1,SORBI_08g012980
tr|C5Y273|C5Y273_SORBI,C5Y273,SORBI_05g012740
tr|C5WUI3|C5WUI3_SORBI,C5WUI3,SORBI_01g030870
tr|C5XCV7|C5XCV7_SORBI,C5XCV7,SORBI_02g024860
tr|C5XGD0|C5XGD0_SORBI,C5XGD0,SORBI_03g044260
tr|C5XRG2|C5XRG2_SORBI,C5XRG2,SORBI_04g000230
tr|C5YMG4|C5YMG4_SORBI,C5YMG4,SORBI_07g001930
tr|C5Y3J3|C5Y3J3_SORBI,C5Y3J3,SORBI_05g001330
tr|C5XL24|C5XL24_SORBI,C5XL24,SORBI_03g001930
tr|C5X5D2|C5X5D2_SORBI,C5X5D2,SORBI_02g029750
tr|C5XMX0|C5XMX0_SORBI,C5XMX0,SORBI_03g024460
tr|C5Z889|C5Z889_SORBI,C5Z889,SORBI_10g027690
tr|C5XS84|C5XS84_SORBI,C5XS84,SORBI_04g001030
tr|C5XBG2|C5XBG2_SORBI,C5XBG2,SORBI_02g023690
tr|C5Y3V4|C5Y3V4_SORBI,C5Y3V4,SORBI_05g020830
tr|C5YI61|C5YI61_SORBI,C5YI61,SORBI_07g026600
tr|C5WXN9|C5WXN9_SORBI,C5WXN9,SORBI_01g033440
tr|C5X5G7|C5X5G7_SORBI,C5X5G7,SORBI_02g030050
tr|C5XLQ3|C5XLQ3_SORBI,C5XLQ3,SORBI_03g036480
tr|C5Z8K4|C5Z8K4_SORBI,C5Z8K4,SORBI_10g010310
tr|C5XV65|C5XV65_SORBI,C5XV65,SORBI_04g036550
tr|C5WQK0|C5WQK0_SORBI,C5WQK0,SORBI_01g027530
tr|C5Y3L8|C5Y3L8_SORBI,C5Y3L8,SORBI_05g001550
tr|C5XJ85|C5XJ85_SORBI,C5XJ85,SORBI_03g046850
tr|C5XPQ8|C5XPQ8_SORBI,C5XPQ8,SORBI_03g039600
tr|C5Z4Z1|C5Z4Z1_SORBI,C5Z4Z1,SORBI_10g004750
tr|C5XEC0|C5XEC0_SORBI,C5XEC0,SORBI_03g028410
tr|C5XH86|C5XH86_SORBI,C5XH86,SORBI_03g011060
tr|C5Y9L6|C5Y9L6_SORBI,C5Y9L6,SORBI_06g031590
tr|C5Z442|C5Z442_SORBI,C5Z442,SORBI_10g021270
tr|C5YVJ8|C5YVJ8_SORBI,C5YVJ8,SORBI_09g028490
tr|C5X6W3|C5X6W3_SORBI,C5X6W3,SORBI_02g031300
tr|C5XTH2|C5XTH2_SORBI,C5XTH2,SORBI_04g034510
tr|C5Z7R8|C5Z7R8_SORBI,C5Z7R8,SORBI_10g026990
tr|C5WNH5|C5WNH5_SORBI,C5WNH5,SORBI_01g038300
tr|C5WVW1|C5WVW1_SORBI,C5WVW1,SORBI_01g045530
tr|C5YM65|C5YM65_SORBI,C5YM65,SORBI_07g022630
tr|C5YAY1|C5YAY1_SORBI,C5YAY1,SORBI_06g020750
tr|C5WXA2|C5WXA2_SORBI,C5WXA2,SORBI_01g018160
tr|C5YSV9|C5YSV9_SORBI,C5YSV9,SORBI_08g022550
tr|C5XZV5|C5XZV5_SORBI,C5XZV5,SORBI_04g029820
tr|C5XEE3|C5XEE3_SORBI,C5XEE3,SORBI_03g028600
tr|C5XI09|C5XI09_SORBI,C5XI09,SORBI_03g011850
tr|C5XPS1|C5XPS1_SORBI,C5XPS1,SORBI_03g039740
tr|C5X687|C5X687_SORBI,C5X687,SORBI_02g030970
tr|C5WQ80|C5WQ80_SORBI,C5WQ80,SORBI_01g040420
tr|C5YU83|C5YU83_SORBI,C5YU83,SORBI_09g005690
tr|C5WUS9|C5WUS9_SORBI,C5WUS9,SORBI_01g044480
tr|C5YB63|C5YB63_SORBI,C5YB63,SORBI_06g034200
tr|C5X4Z3|C5X4Z3_SORBI,C5X4Z3,SORBI_02g042610
tr|C5XRT7|C5XRT7_SORBI,C5XRT7,SORBI_04g019550
tr|C5XX95|C5XX95_SORBI,C5XX95,SORBI_04g025560
tr|C5X5D5|C5X5D5_SORBI,C5X5D5,SORBI_02g029780
tr|C5XS82|C5XS82_SORBI,C5XS82,SORBI_04g001010
tr|C5WTX0|C5WTX0_SORBI,C5WTX0,SORBI_01g002020
tr|C5XDG5|C5XDG5_SORBI,C5XDG5,SORBI_02g006810
tr|C5YHJ0|C5YHJ0_SORBI,C5YHJ0,SORBI_07g004560
tr|C5YJK1|C5YJK1_SORBI,C5YJK1,SORBI_07g008100
tr|C5XSS5|C5XSS5_SORBI,C5XSS5,SORBI_04g033950
tr|C5YIW0|C5YIW0_SORBI,C5YIW0,SORBI_07g006220
tr|C5XLK5|C5XLK5_SORBI,C5XLK5,SORBI_03g036030
tr|C5YJM5|C5YJM5_SORBI,C5YJM5,SORBI_07g028800
tr|C5XRH0|C5XRH0_SORBI,C5XRH0,SORBI_04g000330
tr|C5Y087|C5Y087_SORBI,C5Y087,SORBI_04g030250
tr|C5WUG1|C5WUG1_SORBI,C5WUG1,SORBI_01g030690
tr|C5Z9F0|C5Z9F0_SORBI,C5Z9F0,SORBI_10g029730
tr|C5WZP8|C5WZP8_SORBI,C5WZP8,SORBI_01g035060
tr|C5YZG4|C5YZG4_SORBI,C5YZG4,SORBI_09g002540
tr|C5YNW4|C5YNW4_SORBI,C5YNW4,SORBI_08g015480
tr|C5XDU1|C5XDU1_SORBI,C5XDU1,SORBI_02g038550
tr|C5XJ47|C5XJ47_SORBI,C5XJ47,SORBI_03g033833
tr|C5X6M8|C5X6M8_SORBI,C5X6M8,SORBI_02g012620
tr|C5X2X2|C5X2X2_SORBI,C5X2X2,SORBI_02g008640
tr|C5XV89|C5XV89_SORBI,C5XV89,SORBI_04g036790
tr|Q6S4Q9|Q6S4Q9_SORBI,Q6S4Q9,SORBI_01g007850
tr|C5Z479|C5Z479_SORBI,C5Z479,SORBI_10g021666
tr|C5WXZ4|C5WXZ4_SORBI,C5WXZ4,SORBI_01g047180
tr|C5Z5Q9|C5Z5Q9_SORBI,C5Z5Q9,SORBI_10g023830
tr|C5WXR5|C5WXR5_SORBI,C5WXR5,SORBI_01g033730
tr|C5XIA8|C5XIA8_SORBI,C5XIA8,SORBI_03g032880
tr|C5YXD7|C5YXD7_SORBI,C5YXD7,SORBI_09g018980
tr|C5X2H9|C5X2H9_SORBI,C5X2H9,SORBI_02g039700
tr|C5XY70|C5XY70_SORBI,C5XY70,SORBI_04g026930
tr|C5Z487|C5Z487_SORBI,C5Z487,SORBI_10g021730
tr|C5YNX3|C5YNX3_SORBI,C5YNX3,SORBI_08g015540
tr|C5YCL4|C5YCL4_SORBI,C5YCL4,SORBI_06g023450
tr|C5WXD7|C5WXD7_SORBI,C5WXD7,SORBI_01g018490
tr|C5WXX5|C5WXX5_SORBI,C5WXX5,SORBI_01g047040
tr|C5WPW1|C5WPW1_SORBI,C5WPW1,SORBI_01g026980
tr|C5Z3M3|C5Z3M3_SORBI,C5Z3M3,SORBI_10g020525
tr|C5YXJ3|C5YXJ3_SORBI,C5YXJ3,SORBI_09g019390
tr|C5WXR6|C5WXR6_SORBI,C5WXR6,SORBI_01g033740
tr|C5XAX1|C5XAX1_SORBI,C5XAX1,SORBI_02g035950
tr|C5XHU7|C5XHU7_SORBI,C5XHU7,SORBI_03g045740
tr|C5WPI5|C5WPI5_SORBI,C5WPI5,SORBI_01g011570
tr|C5XCM2|C5XCM2_SORBI,C5XCM2,SORBI_02g005920
tr|C5YTN9|C5YTN9_SORBI,C5YTN9,SORBI_08g006680
tr|C6JS53|C6JS53_SORBI,C6JS53,SORBI_0067s002130
tr|C5Z6Q6|C5Z6Q6_SORBI,C5Z6Q6,SORBI_10g025350
tr|C5WY80|C5WY80_SORBI,C5WY80,SORBI_01g006060
tr|C5YPP6|C5YPP6_SORBI,C5YPP6,SORBI_08g000220
tr|C5XRY7|C5XRY7_SORBI,C5XRY7,SORBI_04g032970
